Project;Version;Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;bugs
xalan;2.5.0;org.apache.xml.utils.res.XResources_ja_JP_HA;3;4;0;1;4;1;0;1;2;0.5;599;0.0;0;0.97619045;1.0;0;0;198.33333;2;1;6;1;0;;1
xalan;2.5.0;org.apache.xpath.operations.Or;3;3;0;6;7;1;1;5;3;2.0;42;0.0;0;0.95348835;0.8333333;1;6;13.0;2;1;8;1;0;;0
xalan;2.5.0;org.apache.xalan.xsltc.cmdline.getopt.GetOpt$OptionMatcher;3;1;0;1;7;0;1;1;3;0.5;56;1.0;1;0.0;0.5833333;0;0;17.0;;0;;;0;;0
xalan;2.5.0;org.apache.xpath.axes.HasPositionalPredChecker;4;2;0;17;7;0;1;16;4;0.16666667;93;1.0;0;0.8;0.4;0;0;21.75;1;1;56;1;0;;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDefaultBaseTraversers$DescendantFromRootTraverser;6;4;0;3;13;3;1;3;2;0.2;64;1.0;1;0.8;0.5416667;2;4;9.5;;0;;;0;;0
xalan;2.5.0;org.apache.xml.utils.Trie;3;1;0;2;8;0;2;1;3;0.75;100;0.0;1;0.0;0.6666667;0;0;31.666666;1;1;2;1;0;;1
xalan;2.5.0;org.apache.xml.dtm.ref.sax2dtm.SAX2RTFDTM;9;5;0;11;32;8;2;9;8;0.78125;392;0.25;6;0.95428574;0.26984128;2;20;41.666668;3;1;27;1;0;;1
xalan;2.5.0;org.apache.xpath.VariableStack;22;1;0;25;42;0;18;9;21;0.6825397;476;0.33333334;2;0.0;0.36507937;0;0;20.363636;2;1;11;1;0;;2
xalan;2.5.0;org.apache.xml.dtm.ref.sax2dtm.SAX2DTM2$TypedAttributeIterator;3;3;0;5;7;0;1;4;3;0.5;44;1.0;1;0.88235295;0.6666667;2;4;13.0;;0;;;0;;0
xalan;2.5.0;org.apache.xalan.xsltc.Translet;9;1;0;20;9;36;16;4;9;2.0;9;0.0;0;0.0;0.2962963;0;0;0.0;2;1;17;1;0;;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.util.StringType;19;2;0;41;47;151;18;27;17;1.0;286;0.0;0;0.64705884;0.24736843;2;4;14.0;3;1;21;1;0;;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.UseAttributeSets;4;3;0;19;30;0;5;15;4;0.8333333;127;1.0;0;0.9491525;0.41666666;1;4;30.25;2;1;15;1;0;;1
xalan;2.5.0;org.apache.xml.utils.URI;42;1;0;3;68;375;1;2;29;0.7804878;2044;1.0;0;0.0;0.22648084;0;0;47.38095;3;1;55;1;1;;0
xalan;2.5.0;org.apache.xalan.xsltc.StripFilter;1;1;0;9;1;0;9;1;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;2;1;3;1;0;;0
xalan;2.5.0;org.apache.xpath.axes.WalkingIterator;17;5;1;17;41;0;8;11;16;0.4375;281;1.0;2;0.89285713;0.1657754;2;9;15.411765;2;1;59;1;0;;1
xalan;2.5.0;org.apache.xalan.xpath.xml.FormatterToXML;5;2;0;4;7;0;3;1;5;0.0;45;0.0;0;0.96666664;0.4;0;0;7.8;0;0;;1;0;;0
xalan;2.5.0;org.apache.xalan.xpath.XNodeSet;20;2;0;12;48;0;2;10;18;0.4473684;184;0.0;2;0.5405405;0.25833333;1;1;8.1;0;0;;1;0;;0
xalan;2.5.0;org.apache.xml.utils.synthetic.reflection.Member;4;1;0;6;4;6;4;2;4;2.0;4;0.0;0;0.0;0.5;0;0;0.0;1;1;2;1;0;;1
xalan;2.5.0;org.apache.xpath.compiler.XPathDumper;1;1;0;0;2;0;0;0;1;2.0;4;0.0;0;0.0;1.0;0;0;3.0;2;1;6;1;0;;0
xalan;2.5.0;org.apache.xalan.templates.ElemUnknown;2;5;0;2;3;1;0;2;2;2.0;6;0.0;0;0.99583334;0.75;1;1;2.0;2;1;23;1;0;;2
xalan;2.5.0;org.apache.xml.dtm.FactoryFinder$ConfigurationError;2;3;0;2;3;0;2;0;0;0.0;13;1.0;0;0.9444444;0.6666667;0;0;5.0;;0;;;0;;0
xalan;2.5.0;org.apache.xpath.axes.ChildIterator;4;5;0;5;9;6;1;4;3;2.0;64;0.0;0;0.9765625;0.4375;1;6;15.0;2;1;14;1;0;;1
xalan;2.5.0;org.apache.xalan.xsltc.dom.CollatorFactoryBase;4;1;0;2;9;4;1;1;3;0.6666667;29;0.0;0;0.0;0.5555556;0;0;5.75;2;2;92;0;0;;0
xalan;2.5.0;org.apache.xml.utils.QName;28;1;0;53;49;268;49;4;28;0.56296295;732;0.8;0;0.0;0.2857143;1;1;24.964285;3;1;62;1;0;;2
xalan;2.5.0;org.apache.xalan.templates.ElemChoose;6;3;0;9;26;15;0;9;6;2.0;160;0.0;0;0.97512436;0.44444445;2;6;25.666666;2;1;15;1;0;;1
xalan;2.5.0;org.apache.xml.dtm.ref.DTMNodeList;5;2;0;8;15;0;5;3;4;0.25;72;1.0;1;0.4;0.46666667;0;0;13.2;5;2;146;1;2;;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.ForEach;6;3;0;28;58;3;1;28;5;0.6;332;1.0;2;0.91803277;0.3611111;1;7;54.0;4;2;41;1;0;;0
xalan;2.5.0;org.apache.xalan.processor.ProcessorExsltFunction;6;5;0;26;27;15;1;25;4;2.0;226;0.0;0;0.9770642;0.53333336;2;4;36.666668;4;1;74;1;2;;2
xalan;2.5.0;org.apache.xalan.templates.ElemFallback;5;3;0;5;12;10;2;3;5;2.0;39;0.0;0;0.98;0.7;2;4;6.8;2;1;12;1;0;;2
xalan;2.5.0;org.apache.xpath.functions.FuncCurrent;3;3;0;10;12;3;1;9;3;2.0;50;0.0;0;0.95;0.5;1;6;15.666667;2;1;18;1;0;;2
xalan;2.5.0;org.apache.xalan.transformer.Counter;3;1;0;5;8;0;1;4;0;0.8333333;84;0.0;2;0.0;0.46666667;0;0;25.0;2;1;14;1;0;;1
xalan;2.5.0;org.apache.xml.utils.NamespaceSupport2;11;2;0;3;26;0;2;2;11;0.55;127;0.5;1;0.5833333;0.4090909;1;3;10.363636;1;1;2;1;0;;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$FollowingIterator;3;3;1;5;10;0;2;4;3;0.25;56;0.5;2;0.88235295;0.5555556;2;4;17.0;;0;;;0;;0
xalan;2.5.0;org.apache.xpath.functions.FuncCeiling;2;4;0;5;7;1;0;5;2;2.0;15;0.0;0;0.97959185;0.75;1;6;6.5;2;1;11;1;0;;1
xalan;2.5.0;org.apache.xpath.functions.FuncGenerateId;2;5;0;4;10;1;0;4;2;2.0;28;0.0;0;0.98214287;0.75;2;7;13.0;2;1;8;1;0;;1
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators;4;3;3;54;36;6;46;31;4;2.0;243;0.0;0;0.9787234;0.64285713;0;0;59.75;4;1;730;1;0;;0
xalan;2.5.0;org.apache.xalan.xslt.XSLProcessorContext;1;2;0;5;3;0;0;5;1;2.0;7;0.0;0;1.0;1.0;0;0;6.0;0;0;;1;0;;0
xalan;2.5.0;org.apache.xpath.domapi.XPathEvaluatorImpl;5;1;0;5;15;4;1;5;5;0.25;77;1.0;0;0.0;0.4;0;0;14.2;5;2;324;0;0;;1
xalan;2.5.0;org.apache.xml.serializer.SerializationHandler;9;1;0;47;9;36;41;6;9;2.0;9;0.0;0;0.0;0.23809524;0;0;0.0;2;2;152;0;0;;0
xalan;2.5.0;org.apache.xpath.functions.FuncExtElementAvailable;2;4;0;10;17;1;0;10;2;2.0;87;0.0;0;0.97959185;0.75;2;7;42.5;2;1;16;1;0;;1
xalan;2.5.0;org.apache.xml.dtm.ref.sax2dtm.SAX2DTM2$PrecedingSiblingIterator;4;3;1;6;14;0;2;4;4;0.5;112;1.0;1;0.8333333;0.5;2;5;26.5;;0;;;0;;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.FunctionCall$JavaType;2;1;0;1;4;0;1;0;2;0.5;18;0.0;0;0.0;0.625;0;0;7.0;;0;;;0;;0
xalan;2.5.0;org.apache.xalan.processor.ProcessorTemplate;2;5;0;6;8;1;1;5;0;2.0;19;0.0;0;0.9953271;0.6666667;1;1;8.5;2;1;5;1;0;;0
xalan;2.5.0;org.apache.xalan.processor.ProcessorTemplateElem;4;4;8;14;23;6;9;5;3;2.0;94;0.0;0;0.9859155;0.55;1;1;22.5;2;1;15;1;0;;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.ForwardPositionExpr;5;3;0;16;20;0;2;14;5;0.0;86;1.0;1;0.94666666;0.33333334;2;7;16.0;3;2;115;0;0;;0
xalan;2.5.0;org.apache.xpath.functions.FuncTrue;3;3;0;4;4;3;0;4;3;2.0;9;0.0;0;0.95;0.5;1;6;2.0;2;1;9;1;0;;1
xalan;2.5.0;org.apache.xpath.operations.Neg;3;3;0;6;7;3;1;5;3;2.0;19;0.0;0;0.95238096;0.5555556;1;1;5.3333335;2;1;6;1;0;;0
xalan;2.5.0;org.apache.xpath.objects.XObject;42;2;7;145;68;819;132;15;40;0.95392954;465;0.11111111;0;0.42857143;0.1122449;2;8;9.857142;3;2;29;1;0;;1
xalan;2.5.0;org.apache.xalan.res.XSLTErrorResources_ko;3;4;0;1;4;1;0;1;2;1.4230769;3769;0.0;0;0.97619045;1.0;0;0;1251.0;5;2;3323;0;0;;0
xalan;2.5.0;org.apache.xml.serializer.WriterToASCI;7;2;0;1;13;0;1;0;7;0.0;65;1.0;0;0.68421054;0.34285715;1;2;8.142858;1;1;180;0;0;;0
xalan;2.5.0;org.apache.xpath.res.XPATHErrorResources_ko;3;4;0;1;4;1;0;1;2;1.4285715;1872;0.0;0;0.97619045;1.0;0;0;618.3333;4;2;1474;0;0;;1
xalan;2.5.0;org.apache.xalan.transformer.XalanTransformState;10;1;0;8;21;0;1;8;10;0.7111111;205;0.0;5;0.0;0.4;0;0;18.5;1;1;183;0;0;;0
xalan;2.5.0;org.apache.xml.serializer.OutputPropertiesFactory;8;1;0;9;47;14;6;5;2;0.98351645;460;0.61538464;0;0.0;0.25;0;0;53.25;1;1;549;0;0;;0
xalan;2.5.0;org.apache.xml.utils.DOM2Helper;11;2;1;10;29;53;7;3;11;0.8;125;1.0;0;0.71428573;0.3272727;1;5;10.272727;3;1;370;0;0;;1
xalan;2.5.0;org.apache.xpath.axes.AxesWalker;27;4;2;21;53;257;8;15;23;0.80288464;454;0.625;4;0.74757284;0.1388889;1;4;15.518518;3;1;8;1;1;;0
xalan;2.5.0;org.apache.xalan.lib.sql.QueryParameter;5;1;0;1;6;0;1;0;5;0.5;30;1.0;0;0.0;0.8;0;0;4.6;1;1;2;1;0;;1
xalan;2.5.0;org.apache.xml.utils.ObjectVector;21;1;1;5;23;0;5;0;21;0.3375;516;1.0;0;0.0;0.5;0;0;23.380953;3;2;471;0;0;;1
xalan;2.5.0;org.apache.xml.dtm.ref.ExpandedNameTable$HashEntry;1;1;0;2;2;0;1;1;0;2.0;20;0.0;2;0.0;1.0;0;0;15.0;;0;;;0;;0
xalan;2.5.0;org.apache.xml.utils.StringBufferPool;5;1;0;7;13;4;5;2;3;0.75;44;0.5;1;0.0;0.25;0;0;7.4;1;1;2;1;0;;1
xalan;2.5.0;org.apache.xml.serializer.EmptySerializer;81;1;2;5;82;3240;2;3;80;1.0125;266;1.0;0;0.0;0.09670782;0;0;2.271605;1;1;705;0;0;;0
xalan;2.5.0;org.apache.xml.utils.res.XResources_de;3;4;0;1;4;1;0;1;2;0.5;314;0.0;0;0.97619045;1.0;0;0;103.333336;3;2;123;0;0;;1
xalan;2.5.0;org.apache.xml.serializer.OutputPropertyUtils;3;1;0;3;7;3;3;0;3;2.0;33;0.0;0;0.0;0.5555556;0;0;10.0;1;1;115;0;0;;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$FollowingSiblingIterator;3;3;1;4;10;0;2;3;3;0.0;55;1.0;1;0.88235295;0.5555556;2;4;17.0;;0;;;0;;0
xalan;2.5.0;org.apache.xml.utils.StringToStringTableVector;10;1;0;1;14;0;0;1;10;0.4722222;180;1.0;1;0.0;0.4;0;0;16.6;1;1;2;1;0;;1
xalan;2.5.0;org.apache.xalan.transformer.StackGuard;7;1;0;8;19;0;3;7;5;0.5;157;0.0;1;0.0;0.45833334;0;0;21.142857;3;2;15;1;1;;0
xalan;2.5.0;org.apache.xml.dtm.ref.sax2dtm.SAX2DTM2$TypedDescendantIterator;2;4;0;4;8;0;1;3;2;0.0;131;1.0;1;0.95;0.6666667;3;4;63.5;;0;;;0;;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.util.ReferenceType;20;2;0;41;46;184;19;29;19;2.0;448;0.0;0;0.63461536;0.23076923;2;4;21.4;5;2;149;1;1;;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMNodeListBase;3;1;3;3;4;3;3;0;3;2.0;10;0.0;0;0.0;0.6666667;0;0;2.3333333;1;1;117;0;0;;0
xalan;2.5.0;org.apache.xml.utils.Trie$Node;1;1;0;1;2;0;1;1;0;2.0;17;0.33333334;2;0.0;1.0;0;0;13.0;;0;;;0;;0
xalan;2.5.0;org.apache.xalan.templates.DecimalFormatProperties;25;3;0;6;49;0;4;3;25;0.5208333;161;0.5;1;0.8909091;0.25333333;1;1;5.36;2;1;14;1;0;;2
xalan;2.5.0;org.apache.xml.dtm.ref.DTMNodeIterator;9;1;0;11;19;0;7;4;9;0.5;106;1.0;1;0.0;0.5555556;0;0;10.555555;3;2;16;1;0;;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.When;7;3;0;14;25;0;2;13;6;0.5;118;1.0;1;0.9032258;0.2857143;1;6;15.571428;2;1;10;1;0;;0
xalan;2.5.0;org.apache.xpath.operations.Mod;3;3;0;7;7;3;2;5;3;2.0;25;0.0;0;0.95348835;0.5555556;1;1;7.3333335;2;1;6;1;0;;0
xalan;2.5.0;org.apache.xalan.xsltc.dom.ExtendedSAX;0;1;0;1;0;0;1;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;1;1;9;1;0;;0
xalan;2.5.0;org.apache.xml.utils.NameSpace;1;1;0;1;2;0;1;0;1;2.0;16;0.0;1;0.0;1.0;0;0;12.0;1;1;2;1;0;;1
xalan;2.5.0;org.apache.xalan.xsltc.dom.NodeCounter;15;1;3;8;39;91;4;4;7;0.8116883;833;0.8181818;3;0.0;0.26785713;0;0;53.066666;3;2;35;1;0;;0
xalan;2.5.0;org.apache.xalan.templates.ElemExtensionDecl;14;3;0;10;42;27;1;9;14;0.6666667;290;1.0;2;0.93779904;0.25;3;4;19.5;2;1;24;1;0;;1
xalan;2.5.0;org.apache.xml.utils.XMLChar;23;1;0;2;26;181;2;0;22;0.97979796;3198;0.0;0;0.0;0.25;0;0;137.65218;1;1;2;1;0;;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.Variable;6;4;0;34;48;1;10;28;5;2.0;282;0.0;0;0.9382716;0.4;2;13;46.0;2;1;24;1;0;;1
xalan;2.5.0;org.apache.xpath.XPathException;13;4;1;4;26;8;2;2;12;0.5416667;257;0.5;0;0.7714286;0.26923078;2;4;18.615385;2;1;6;1;0;;1
xalan;2.5.0;org.apache.xalan.transformer.TransformSnapshotImpl;2;1;0;13;31;0;1;13;0;0.14285715;217;0.9285714;9;0.0;1.0;0;0;100.5;4;2;107;1;1;;0
xalan;2.5.0;org.apache.xpath.operations.UnaryOperation;11;2;4;11;20;0;6;6;11;0.2;88;1.0;1;0.75;0.22727273;1;7;6.909091;2;1;7;1;0;;0
xalan;2.5.0;org.apache.xpath.axes.LocPathIterator;52;4;8;37;84;1016;21;20;45;0.8513072;665;0.8333333;4;0.616;0.1451049;2;9;11.557693;3;2;36;1;1;;1
xalan;2.5.0;org.apache.xalan.xslt.StylesheetRoot;15;5;0;20;56;0;4;19;15;0.53571427;406;1.0;1;0.9540636;0.19393939;0;0;25.933332;0;0;;1;0;;0
xalan;2.5.0;org.apache.xalan.xsltc.dom.Filter;1;1;0;2;1;0;2;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;1;1;2;1;0;;0
xalan;2.5.0;org.apache.xalan.transformer.KeyManager;2;1;0;10;14;0;2;8;2;0.0;104;1.0;0;0.0;0.5833333;0;0;50.5;2;1;9;1;0;;0
xalan;2.5.0;org.apache.xpath.operations.Gte;2;3;0;4;4;1;1;3;2;2.0;13;0.0;0;0.97619045;0.75;1;1;5.5;2;1;4;1;0;;0
xalan;2.5.0;org.apache.xalan.res.XSLTErrorResources_sv;3;4;0;1;4;1;0;1;2;1.4230769;3769;0.0;0;0.97619045;1.0;0;0;1251.0;5;2;3312;0;0;;0
xalan;2.5.0;org.apache.xml.dtm.ref.sax2dtm.SAX2DTM2$ChildrenIterator;3;3;0;5;11;0;1;4;3;0.0;64;1.0;1;0.88235295;0.5555556;2;4;20.0;;0;;;0;;0
xalan;2.5.0;org.apache.xalan.res.XSLTErrorResources_it;4;4;0;1;11;4;0;1;2;1.2820513;3800;0.0;0;0.95348835;0.5;2;2;945.75;5;2;3332;0;0;;0
xalan;2.5.0;org.apache.xalan.transformer.NumeratorFormatter$NumberFormatStringTokenizer;5;1;0;1;11;0;1;1;0;0.5;127;1.0;1;0.0;0.46666667;0;0;23.6;;0;;;0;;0
xalan;2.5.0;org.apache.xml.dtm.ref.CoroutineParser;8;1;0;1;8;28;0;1;8;2.0;8;0.0;0;0.0;0.28125;0;0;0.0;2;1;7;1;0;;0
xalan;2.5.0;org.apache.xalan.templates.ElemNumber$MyPrefixResolver;5;1;0;3;8;4;1;3;5;0.625;41;0.25;2;0.0;0.37142858;0;0;6.4;;0;;;0;;0
xalan;2.5.0;org.apache.xalan.trace.TraceListenerEx2;1;1;0;4;1;0;2;2;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;1;1;2;1;0;;1
xalan;2.5.0;org.apache.xalan.templates.TemplateSubPatternAssociation;15;1;0;7;25;49;2;5;12;0.8333333;139;0.8333333;3;0.0;0.20833333;0;0;7.866667;2;1;6;1;0;;0
xalan;2.5.0;org.apache.xalan.xsltc.trax.XSLTCSource;9;1;0;9;34;0;1;8;8;0.45833334;206;1.0;1;0.0;0.41666666;0;0;21.555555;3;1;80;1;0;;1
xalan;2.5.0;org.apache.xml.utils.WrongParserException;1;4;0;0;2;0;0;0;1;2.0;5;0.0;0;1.0;1.0;0;0;4.0;1;1;2;1;0;;1
xalan;2.5.0;org.apache.xpath.objects.XMLStringFactoryImpl;7;2;0;8;11;19;4;6;6;0.8333333;39;1.0;1;0.44444445;0.33333334;0;0;4.428571;2;1;4;1;0;;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.Copy;5;3;0;28;42;4;0;28;4;0.5;253;1.0;1;0.93333334;0.33333334;1;6;49.4;2;1;29;1;0;;1
xalan;2.5.0;org.apache.xalan.lib.PipeDocument;3;1;0;10;46;3;0;10;3;2.0;257;0.0;0;0.0;0.46666667;0;0;84.666664;4;1;93;1;0;;1
xalan;2.5.0;org.apache.xpath.objects.GreaterThanComparator;3;2;0;3;5;3;1;2;0;2.0;24;0.0;0;0.5;0.5555556;0;0;7.0;0;0;;1;0;;0
xalan;2.5.0;org.apache.xalan.xsltc.trax.TemplatesImpl$1;2;1;0;2;6;0;1;2;1;0.0;17;1.0;1;0.0;0.75;0;0;7.0;;0;;;0;;0
xalan;2.5.0;org.apache.xpath.NodeSet;61;1;0;10;71;714;6;4;60;0.62916666;1450;0.875;0;0.0;0.2192623;0;0;22.639345;3;1;20;1;0;;2
xalan;2.5.0;org.apache.xalan.xsltc.compiler.util.NamedMethodGenerator;3;5;0;5;6;1;1;4;2;0.5;28;1.0;0;0.9928058;0.625;2;3;8.0;2;1;8;1;0;;1
xalan;2.5.0;org.apache.xalan.serialize.SerializerFactory$DOMSerializerWrapper;2;1;0;3;4;0;1;2;1;0.0;14;1.0;1;0.0;0.6666667;0;0;5.5;;0;;;0;;0
xalan;2.5.0;org.apache.xml.dtm.DTM;66;1;0;94;66;2145;91;3;66;1.0153847;82;0.0;0;0.0;0.27705628;0;0;0.0;3;1;11;1;0;;1
xalan;2.5.0;org.apache.xml.utils.XMLString;37;1;0;47;37;666;47;0;37;2.0;37;0.0;0;0.0;0.1918919;1;1;0.0;1;1;2;1;0;;0
xalan;2.5.0;org.apache.xalan.xpath.XNumber;8;2;0;4;17;0;2;2;8;0.0;47;0.0;1;0.7407407;0.41666666;1;1;4.75;0;0;;1;0;;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.Constants;0;1;0;6;0;0;5;1;0;2.0;203;0.0;0;0.0;0.0;0;0;0.0;8;3;563;1;0;;1
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$TypedSingletonIterator;2;4;0;2;6;0;1;2;2;0.0;48;1.0;1;0.94736844;0.6666667;3;4;22.0;;0;;;0;;0
xalan;2.5.0;org.apache.xpath.axes.UnionChildIterator;3;7;0;9;14;0;1;8;3;0.0;119;1.0;0;0.9851852;0.5555556;3;3;38.333332;1;1;2;1;0;;1
xalan;2.5.0;org.apache.xalan.xsltc.dom.SortingIterator;11;2;0;5;26;0;0;5;8;0.6666667;272;1.0;3;0.5652174;0.3090909;1;7;23.181818;2;1;18;1;0;;0
xalan;2.5.0;org.apache.xalan.xsltc.trax.OutputSettings;2;1;0;0;4;1;0;0;2;1.0;47;1.0;0;0.0;1.0;0;0;18.0;2;1;8;1;0;;0
xalan;2.5.0;org.apache.xalan.res.XSLTErrorResources_fr;3;4;0;1;4;1;0;1;2;1.4230769;3769;0.0;0;0.97619045;1.0;0;0;1251.0;5;2;2656;0;0;;0
xalan;2.5.0;org.apache.xalan.serialize.SerializerUtils;7;1;0;12;37;21;5;7;7;2.0;250;0.0;0;0.0;0.4047619;0;0;34.714287;1;1;310;0;0;;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.KeyPattern;1;6;0;1;2;0;0;1;1;2.0;6;0.0;0;1.0;1.0;0;0;5.0;1;1;2;1;0;;0
xalan;2.5.0;org.apache.xalan.xsltc.compiler.util.FilterGenerator;4;4;0;6;6;2;2;4;3;0.6666667;29;1.0;0;0.97590363;0.46666667;0;0;5.75;2;1;5;1;0;;0
xalan;2.5.0;org.apache.xalan.processor.XSLTElementProcessor;15;3;11;20;48;101;16;6;10;0.8214286;280;1.0;2;0.93333334;0.34814814;0;0;17.533333;2;1;15;1;0;;1
xalan;2.5.0;org.apache.xalan.templates.ElemExtensionScript;6;3;0;2;7;3;1;1;6;0.6;33;1.0;0;0.97512436;0.6666667;1;2;4.1666665;1;1;2;1;0;;1
xalan;2.5.0;org.apache.xml.utils.Context2;12;1;0;1;26;0;1;0;0;0.6818182;365;0.5;2;0.0;0.4090909;0;0;28.583334;0;0;;1;0;;0
xalan;2.5.0;org.apache.xalan.xsltc.dom.DupFilterIterator;8;2;0;6;25;0;1;5;8;0.4857143;183;1.0;2;0.65;0.34375;1;5;21.25;3;2;197;1;0;;1
xalan;2.5.0;org.apache.xpath.objects.Comparator;3;1;6;8;4;3;7;1;0;2.0;6;0.0;0;0.0;0.5555556;0;0;1.0;0;0;;1;0;;0
xalan;2.5.0;org.apache.xpath.objects.LessThanComparator;3;2;0;3;5;3;1;2;0;2.0;24;0.0;0;0.5;0.5555556;0;0;7.0;0;0;;1;0;;0
xalan;2.5.0;org.apache.xalan.lib.ExsltStrings;11;2;0;3;38;49;0;3;10;0.6;402;1.0;1;0.18181819;0.275;0;0;35.363636;11;1;552;0;0;;2
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDocumentImpl;110;1;0;13;149;5191;0;13;96;0.94380736;1849;0.6666667;8;0.0;0.11983945;0;0;15.590909;3;1;22;1;0;;1
xalan;2.5.0;org.apache.xalan.xsltc.compiler.NamespaceAlias;4;3;0;8;8;6;1;7;3;1.0;30;1.0;0;0.95238096;0.4;2;4;6.0;2;1;11;1;0;;0
xalan;2.5.0;org.apache.xml.dtm.ref.DTMDefaultBaseTraversers$NamespaceTraverser;4;2;0;3;8;0;1;3;2;0.0;67;1.0;1;0.6666667;0.5625;1;1;15.5;;0;;;0;;0
xalan;2.6.0;org.apache.xalan.lib.ExsltMath;20;2;0;2;48;188;0;2;19;0.94736844;312;1.0;0;0.1;0.25;0;0;14.25;2;1;68;1;1;;0
xalan;2.6.0;org.apache.xalan.xsltc.DOMEnhancedForDTM;9;1;0;9;9;36;8;1;9;2.0;9;0.0;0;0.0;0.4;0;0;0.0;2;2;143;0;0;;0
xalan;2.6.0;org.apache.xalan.processor.ProcessorTemplateElem;4;4;7;13;24;6;8;5;3;2.0;96;0.0;0;0.9859155;0.55;1;2;23.0;2;2;66;1;1;;1
xalan;2.6.0;org.apache.xalan.transformer.TransformerClient;1;1;0;2;1;0;1;1;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;1;1;64;1;0;;0
xalan;2.6.0;org.apache.xalan.xsltc.dom.AnyNodeCounter;4;2;1;5;11;4;1;5;4;2.0;63;0.0;0;0.8235294;0.5;1;4;14.75;1;1;74;1;0;;1
xalan;2.6.0;org.apache.xpath.objects.GreaterThanComparator;3;2;0;3;5;3;1;2;0;2.0;24;0.0;0;0.5;0.5555556;0;0;7.0;0;0;;1;0;;0
xalan;2.6.0;org.apache.xalan.xsltc.compiler.util.Type;35;1;10;113;56;587;104;20;34;0.99134946;339;0.0;17;0.0;0.20261438;0;0;8.2;2;2;112;1;0;;0
xalan;2.6.0;org.apache.xalan.templates.ElemVariable;23;3;3;35;76;161;18;23;20;0.8272727;417;0.8;2;0.9032258;0.16956522;2;16;16.913044;3;2;88;1;2;;2
xalan;2.6.0;org.apache.xml.dtm.ref.DTMDefaultBaseIterators$ParentIterator;4;3;0;3;11;0;1;3;4;0.33333334;83;0.5;1;0.8333333;0.5833333;2;4;19.25;;0;;;0;;0
xalan;2.6.0;org.apache.xalan.res.XSLTErrorResources_sv;3;4;0;1;4;1;0;1;2;1.4230769;3769;0.0;0;0.97619045;1.0;0;0;1251.0;1;1;64;1;0;;1
xalan;2.6.0;org.apache.xpath.operations.Equals;3;3;0;6;7;3;1;5;3;2.0;40;0.0;0;0.95348835;0.5555556;2;2;12.333333;1;1;64;1;0;;0
xalan;2.6.0;org.apache.xalan.xsltc.compiler.StartsWithCall;3;4;0;16;17;0;0;16;3;0.0;108;1.0;2;0.97959185;0.44444445;3;13;34.333332;1;1;76;1;0;;0
xalan;2.6.0;org.apache.xml.utils.Hashtree2Node;2;1;0;1;23;1;1;0;2;2.0;145;0.0;0;0.0;0.5;0;0;71.5;3;2;80;1;2;;0
xalan;2.6.0;org.apache.xalan.xsltc.compiler.ValueOf;5;3;0;21;33;0;2;20;4;0.41666666;237;1.0;1;0.93333334;0.33333334;2;6;45.8;1;1;76;1;0;;0
xalan;2.6.0;org.apache.xalan.res.XSLTErrorResources_fr;5;3;0;1;16;8;0;1;3;1.2479508;4275;0.0;0;0.9268293;0.33333334;0;0;805.2;2;2;2902;1;0;;1
xalan;2.6.0;org.apache.xml.serializer.ToHTMLStream;38;3;0;15;120;509;2;13;27;0.88030887;2737;0.85714287;3;0.82439023;0.18427518;3;32;70.8421;26;3;1485;1;4;;5
xalan;2.6.0;org.apache.xalan.processor.ProcessorGlobalParamDecl;3;5;0;6;10;3;1;5;1;2.0;30;0.0;0;0.9906977;0.5833333;1;2;9.0;1;1;64;1;0;;0
xalan;2.6.0;org.apache.xml.utils.MutableAttrListImpl;5;2;0;1;18;10;1;0;5;2.0;107;0.0;0;0.8888889;0.6;1;2;20.4;2;1;66;1;1;;0
